acousticness,artists,danceability,duration_ms,energy,explicit,instrumentalness,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
0.186,['Juice WRLD'],0.736,169999,0.67,1,0.0,0.114,-6.702000000000001,1,Armed And Dangerous,81,2018-12-10,0.311,130.032,0.845,2018
0.0219,['Fleetwood Mac'],0.706,219013,0.628,0,8.58e-05,0.108,-9.446,1,Seven Wonders - 2018 Remaster,46,2018-11-16,0.0303,119.062,0.635,2018
0.556,"['Post Malone', 'Swae Lee']",0.76,158040,0.479,0,0.0,0.0703,-5.574,1,Sunflower - Spider-Man: Into the Spider-Verse,84,2018-12-14,0.0466,89.911,0.913,2018
0.0414,['Juice WRLD'],0.665,175755,0.6509999999999999,1,0.0,0.0896,-5.515,1,Lean Wit Me,81,2018-12-10,0.156,163.935,0.237,2018
0.213,['Fleetwood Mac'],0.643,219800,0.655,0,0.000249,0.0462,-10.249,1,Little Lies - 2018 Remaster,47,2018-11-16,0.0255,124.731,0.878,2018
0.556,['XXXTENTACION'],0.921,135090,0.537,1,0.00404,0.102,-5.723,0,Moonlight,85,2018-03-16,0.0804,128.009,0.711,2018
0.124,"['Post Malone', '21 Savage']",0.585,218147,0.52,1,7.01e-05,0.131,-6.136,0,rockstar (feat. 21 Savage),85,2018-04-27,0.0712,159.80100000000004,0.129,2018
0.8590000000000001,['Fleetwood Mac'],0.433,200413,0.292,0,0.00105,0.191,-15.157,0,Landslide - 2018 Remaster,44,2018-11-16,0.0307,160.202,0.505,2018
0.145,['YNW Melly'],0.759,268434,0.73,1,3.06e-06,0.11,-7.985,0,Murder On My Mind,81,2018-08-03,0.0516,115.007,0.74,2018
0.368,"['Metro Boomin', 'Gunna']",0.901,203267,0.4639999999999999,1,1.7100000000000002e-05,0.238,-9.789,0,Space Cadet (feat. Gunna),81,2018-11-06,0.0645,109.004,0.638,2018
0.253,['Fleetwood Mac'],0.74,223253,0.465,0,0.0107,0.0927,-10.85,1,Everywhere - 2018 Remaster,45,2018-11-16,0.0325,114.959,0.682,2018
0.6609999999999999,['XXXTENTACION'],0.5920000000000001,110886,0.457,1,0.000331,0.146,-6.081,0,Hope,84,2018-03-16,0.0603,146.04,0.225,2018
0.0175,"['Lil Peep', 'XXXTENTACION']",0.669,196400,0.574,1,0.00294,0.146,-6.442,0,Falling Down - Bonus Track,83,2018-11-09,0.0286,120.013,0.273,2018
0.5760000000000001,['Fleetwood Mac'],0.4379999999999999,182587,0.56,0,6.7e-05,0.139,-8.756,1,Sentimental Lady - 2018 Remaster,41,2018-11-16,0.0379,74.564,0.5670000000000001,2018
0.883,['XXXTENTACION'],0.669,121887,0.308,0,0.0,0.0984,-10.068,1,changes,84,2018-03-16,0.0289999999999999,64.934,0.52,2018
0.196,['APRE'],0.6509999999999999,237778,0.89,0,7.219999999999999e-05,0.301,-4.745,0,Gap Year 2008,28,2019-03-29,0.0563,149.97899999999996,0.866,2019
0.259,"['Meek Mill', 'Drake']",0.889,180522,0.496,1,0.0,0.252,-6.365,0,Going Bad (feat. Drake),81,2018-11-30,0.0905,86.00299999999999,0.544,2018
0.00528,['Fleetwood Mac'],0.5720000000000001,219027,0.932,0,0.0371,0.0835,-6.395,1,Go Your Own Way - 2018 Remaster,45,2018-11-16,0.0442,136.041,0.657,2018
0.123,['Trevor Daniel'],0.785,159382,0.431,0,0.0,0.0887,-8.756,0,Falling,85,2018-10-05,0.0364,127.085,0.236,2018
0.115,['Juice WRLD'],0.594,191840,0.7979999999999999,1,0.0,0.143,-5.244,1,Legends,81,2018-06-22,0.0844,142.049,0.381,2018
0.405,['Fleetwood Mac'],0.7340000000000001,276920,0.529,0,0.00215,0.161,-12.129,1,Sara - Single; 2018 Remaster,44,2018-11-16,0.0293,127.015,0.5489999999999999,2018
0.0355,"['Lil Baby', 'Drake']",0.963,142273,0.346,1,0.0,0.108,-9.309,0,Yes Indeed,78,2018-05-18,0.53,119.957,0.562,2018
0.779,['XXXTENTACION'],0.6990000000000001,160184,0.304,1,0.000993,0.1369999999999999,-11.192,1,the remedy for a broken heart (why am I so in love),83,2018-03-16,0.0993,119.705,0.271,2018
0.032,['Fleetwood Mac'],0.687,193733,0.7340000000000001,0,0.0003689999999999,0.0515,-7.8210000000000015,1,Don't Stop - 2018 Remaster,45,2018-11-16,0.0369,118.865,0.7859999999999999,2018
0.331,['Post Malone'],0.68,231267,0.578,1,0.0,0.135,-5.803999999999999,1,Better Now,83,2018-04-27,0.04,145.03799999999995,0.341,2018
0.2239999999999999,['Brent Faiyaz'],0.764,158421,0.3939999999999999,1,8.71e-05,0.119,-8.559,1,Trust,80,2018-10-19,0.154,92.011,0.471,2018
0.7,"['Christmas Music Guys', 'Christmas 2018']",0.482,149682,0.501,0,0.000655,0.148,-4.905,1,It's the Most Wonderful Time of the Year,39,2019-10-18,0.0271,101.597,0.667,2019
0.72,"['Kina', 'Snøw']",0.498,179080,0.235,0,0.0,0.144,-16.541,0,Get You The Moon (feat. Snøw),84,2018-10-08,0.188,118.917,0.0895,2018
0.588,"['Metro Boomin', '21 Savage']",0.81,208293,0.353,1,0.0,0.102,-9.931,0,10 Freaky Girls (with 21 Savage),79,2018-11-06,0.31,88.031,0.0727,2018
0.365,['Fleetwood Mac'],0.701,224733,0.758,0,0.0725,0.0615,-8.155,1,Hold Me - 2018 Remaster,41,2018-11-16,0.0328,125.761,0.853,2018
0.0381,"['Juice WRLD', 'Lil Uzi Vert']",0.742,258475,0.579,1,0.0,0.0952,-5.024,1,Wasted (feat. Lil Uzi Vert),78,2018-12-10,0.2019999999999999,144.994,0.502,2018
0.113,['girl in red'],0.5660000000000001,184154,0.366,0,0.181,0.155,-12.808,1,we fell in love in october,81,2018-11-21,0.0279999999999999,129.959,0.237,2018
0.253,"['015B', 'youra']",0.581,194280,0.8759999999999999,0,2.65e-06,0.281,-4.959,0,My Hair Is Green,48,2019-02-27,0.177,156.05,0.767,2019
0.66,"['Social House', 'Lil Yachty']",0.769,164640,0.479,0,0.0,0.0914,-5.339,1,Magic In The Hamptons (feat. Lil Yachty),79,2018-06-08,0.0385,96.051,0.8029999999999999,2018
0.265,['Fleetwood Mac'],0.472,212507,0.579,0,0.0732,0.135,-10.533,0,Oh Well (Pt. 1) - Mono; 2018 Remaster,41,2018-11-16,0.131,103.14,0.18,2018
0.188,"['Playboi Carti', 'Lil Uzi Vert']",0.6729999999999999,153800,0.649,1,0.0,0.122,-8.433,0,Shoota (feat. Lil Uzi Vert),78,2018-05-11,0.196,153.075,0.47,2018
0.0249,['Fleetwood Mac'],0.657,216867,0.528,0,0.0904,0.0713,-9.755,0,You Make Loving Fun - 2018 Remaster,38,2018-11-16,0.0257,125.802,0.873,2018
0.191,"['Marshmello', 'Bastille']",0.687,214290,0.792,0,0.0,0.1669999999999999,-2.749,1,Happier,84,2018-08-17,0.0452,100.015,0.6709999999999999,2018
0.21,['Fleetwood Mac'],0.413,289307,0.679,0,0.00325,0.0805,-12.559,0,Hypnotized - 2018 Remaster,38,2018-11-16,0.0478,161.679,0.968,2018
0.0802,['Juice WRLD'],0.7759999999999999,186945,0.736,1,0.0,0.159,-4.612,1,Black & White,78,2018-12-10,0.247,147.946,0.233,2018
0.0288,['Fleetwood Mac'],0.71,222373,0.747,0,0.154,0.0741,-10.558,0,Big Love - 2018 Remaster,40,2018-11-16,0.0482,125.376,0.618,2018
0.3670000000000001,['Mac Miller'],0.52,345133,0.5379999999999999,1,0.00187,0.119,-8.109,1,Self Care,79,2018-08-03,0.206,141.894,0.177,2018
0.275,['Fleetwood Mac'],0.581,260013,0.634,0,1.88e-06,0.335,-7.138999999999999,1,As Long as You Follow - 2018 Remaster,38,2018-11-16,0.0231,102.605,0.575,2018
0.0153,"['A Boogie Wit da Hoodie', '6ix9ine']",0.581,189487,0.662,1,0.0,0.111,-5.239,1,Swervin (feat. 6ix9ine),80,2018-12-21,0.303,93.023,0.434,2018
0.0842,['Fleetwood Mac'],0.687,242440,0.784,0,0.00404,0.132,-7.666,1,Say You Love Me - 2018 Remaster,36,2018-11-16,0.0275,128.648,0.893,2018
0.68,['Trippie Redd'],0.767,121680,0.5379999999999999,1,0.0,0.192,-6.044,0,Taking A Walk,77,2018-08-10,0.052,81.031,0.3429999999999999,2018
0.0663,['Dj Kiran Kamath'],0.698,212353,0.902,0,0.000256,0.281,-3.789,0,New Year Mix 2018 - DJ Kiran Kamath,38,2018-12-14,0.0451,102.053,0.7559999999999999,2018
0.111,['Ski Mask The Slump God'],0.935,145627,0.552,1,0.0,0.0952,-9.373,0,Faucet Failure,78,2018-11-30,0.335,99.993,0.615,2018
0.073,['Fleetwood Mac'],0.515,279293,0.594,0,0.0524,0.123,-11.435,0,The Green Manalishi (With the Two Prong Crown) - 2018 Remaster,36,2018-11-16,0.0334,102.767,0.379,2018
0.0332,['Drake'],0.754,198973,0.449,1,8.290000000000001e-05,0.552,-9.211,1,God's Plan,83,2018-06-29,0.109,77.169,0.357,2018
0.433,['Fleetwood Mac'],0.611,189533,0.637,0,0.0017699999999999,0.1669999999999999,-10.822,1,Over My Head - 2018 Remaster,33,2018-11-16,0.0298,98.349,0.653,2018
0.0079,"['Trippie Redd', 'Juice WRLD']",0.825,175954,0.5720000000000001,1,0.0,0.113,-6.067,0,1400 / 999 Freestyle,78,2018-11-09,0.0864,141.991,0.568,2018
0.0154,['Fleetwood Mac'],0.583,213173,0.62,0,0.0108,0.15,-10.91,1,Rattlesnake Shake - 2018 Remaster,34,2018-11-16,0.031,101.054,0.442,2018
0.00163,['grandson'],0.504,214520,0.8909999999999999,0,0.00199,0.148,-5.6320000000000014,0,Blood // Water,74,2018-06-15,0.1369999999999999,153.988,0.628,2018
0.0396,['Fleetwood Mac'],0.703,223147,0.5760000000000001,0,3.06e-05,0.102,-10.753,1,Did You Ever Love Me - 2018 Remaster,33,2018-11-16,0.0432,89.79299999999998,0.633,2018
0.619,['Joji'],0.672,174358,0.588,1,0.241,0.0992,-9.573,1,YEAH RIGHT,80,2018-10-26,0.133,169.033,0.204,2018
0.1939999999999999,['Fleetwood Mac'],0.711,238947,0.8590000000000001,0,1.25e-05,0.0561,-8.375,1,Paper Doll - 2018 Remaster,33,2018-11-16,0.039,101.198,0.8440000000000001,2018
0.0395,['21 Savage'],0.8370000000000001,288624,0.636,1,0.00125,0.342,-7.643,1,a lot,78,2018-12-21,0.086,145.972,0.2739999999999999,2018
0.144,"['Earth, Wind & Fire']",0.696,215973,0.6940000000000001,0,3.02e-05,0.17,-11.577,1,September,38,2018-12-07,0.031,125.57,0.981,2018
0.193,['Panic! At The Disco'],0.579,190947,0.904,0,0.0,0.064,-2.729,1,High Hopes,83,2018-06-22,0.0618,82.014,0.6809999999999999,2018
0.107,['Fleetwood Mac'],0.493,226840,0.679,0,0.00228,0.1159999999999999,-12.521,0,For Your Love - 2018 Remaster,33,2018-11-16,0.0396,141.84,0.563,2018
0.4320000000000001,['Kali Uchis'],0.675,199506,0.7609999999999999,0,0.0,0.102,-4.468999999999999,0,Dead To Me,79,2018-04-06,0.0466,119.001,0.428,2018
0.155,['Fleetwood Mac'],0.575,229627,0.825,0,0.0,0.179,-6.932,1,Say You Will - Live 1997; 2018 Remaster,33,2018-11-16,0.0634,121.314,0.8390000000000001,2018
0.535,['Lauv'],0.752,197437,0.505,0,2.55e-06,0.104,-7.621,1,I Like Me Better,83,2018-05-31,0.253,91.97,0.419,2018
0.228,['Fleetwood Mac'],0.542,246827,0.84,0,0.00232,0.309,-6.774,0,Save Me - 2018 Remaster,33,2018-11-16,0.0346,139.623,0.645,2018
0.0605,"['Kendrick Lamar', 'SZA']",0.698,232187,0.633,1,0.000194,0.0926,-4.9460000000000015,1,All The Stars (with SZA),80,2018-02-09,0.0597,96.924,0.552,2018
0.111,['Fleetwood Mac'],0.599,250987,0.7120000000000001,0,1.35e-05,0.1119999999999999,-6.141,0,Peacekeeper - Live 1997; 2018 Remaster,33,2018-11-16,0.0331,127.142,0.664,2018
0.113,"['Ski Mask The Slump God', 'Juice WRLD']",0.8079999999999999,166400,0.617,1,0.0,0.7340000000000001,-9.32,0,Nuketown (feat. Juice WRLD),77,2018-11-30,0.442,149.96200000000005,0.632,2018
0.0206,['Fleetwood Mac'],0.547,252680,0.691,0,0.3929999999999999,0.0862,-11.127,0,Tell Me All The Things You Do - 2018 Remaster,33,2018-11-16,0.0333,148.80200000000005,0.912,2018
0.0102,['MGMT'],0.705,299960,0.7120000000000001,0,0.000855,0.1,-6.1560000000000015,1,Little Dark Age,81,2018-02-09,0.0385,97.512,0.62,2018
0.105,['Fleetwood Mac'],0.614,183253,0.6679999999999999,0,0.1159999999999999,0.109,-11.31,1,Sands of Time - Single; 2018 Remaster,33,2018-11-16,0.0268,137.003,0.873,2018
0.0622,"['Juice WRLD', 'Seezyn']",0.715,205800,0.639,0,0.0,0.157,-5.017,0,Hide (feat. Seezyn),77,2018-12-14,0.0752,149.996,0.151,2018
0.111,['Fleetwood Mac'],0.69,194440,0.578,0,0.000996,0.103,-8.471,1,Love In Store - 2018 Remaster,32,2018-11-16,0.0277,124.493,0.415,2018
0.0963,['Juice WRLD'],0.631,176443,0.7090000000000001,1,0.0,0.376,-4.666,1,Used To,76,2018-12-10,0.0505,84.50399999999998,0.2,2018
0.00974,"['Mark Ronson', 'Bruno Mars']",0.85,270933,0.67,0,8.109999999999999e-05,0.0228,-5.327000000000001,1,Uptown Funk (feat. Bruno Mars),39,2018-12-07,0.0908,115.017,0.935,2018
0.0292,['Luke Combs'],0.5329999999999999,183160,0.907,0,0.0,0.386,-3.793,1,She Got the Best of Me,75,2018-06-01,0.0406,150.99,0.7,2018
0.368,['Fleetwood Mac'],0.716,156667,0.622,0,0.00263,0.0902,-9.16,1,Oh Diane - 2018 Remaster,34,2018-11-16,0.0347,140.066,0.6940000000000001,2018
0.171,"['Zedd', 'Maren Morris', 'Grey']",0.753,184732,0.657,0,0.0,0.1119999999999999,-3.0610000000000004,1,The Middle,82,2018-01-23,0.0449,107.01,0.4370000000000001,2018
0.212,['Fleetwood Mac'],0.62,288480,0.703,0,0.0012,0.136,-7.847,1,Love Shines - 2018 Remaster,33,2018-11-16,0.0226,98.325,0.642,2018
0.0521,"['Kodak Black', 'Offset', 'Travis Scott']",0.861,228760,0.603,1,0.0,0.0924,-5.787999999999999,0,ZEZE (feat. Travis Scott & Offset),79,2018-12-14,0.176,98.043,0.504,2018
0.176,['Clarence Murray'],0.6679999999999999,147204,0.486,0,0.000218,0.0917,-11.74,1,Don't Talk Like That (2018 Remaster),31,2018-06-29,0.0385,141.003,0.973,2018
0.17,['The Weeknd'],0.461,228373,0.593,0,0.0,0.307,-4.954,1,Call Out My Name,81,2018-03-30,0.0356,134.17,0.175,2018
0.7170000000000001,['Fleetwood Mac'],0.542,199373,0.1939999999999999,0,0.000262,0.066,-16.503,1,Jewel Eyed Judy - 2018 Remaster,32,2018-11-16,0.0308,90.239,0.381,2018
0.546,"['Post Malone', 'Ty Dolla $ign']",0.75,221440,0.56,1,0.0,0.111,-8.094,1,Psycho (feat. Ty Dolla $ign),80,2018-04-27,0.105,140.06,0.4589999999999999,2018
0.0449,['Fleetwood Mac'],0.6579999999999999,164480,0.8,0,0.000487,0.106,-7.834,1,Think About Me - Single; 2018 Remaster,31,2018-11-16,0.0289,118.553,0.7709999999999999,2018
0.099,"['Cardi B', 'Bad Bunny', 'J Balvin']",0.816,253390,0.726,1,0.0,0.3720000000000001,-3.998,0,I Like It,81,2018-04-06,0.129,136.048,0.65,2018
0.00264,['Fleetwood Mac'],0.469,253760,0.73,0,0.0482,0.15,-11.89,0,Isn't It Midnight - 2018 Remaster,32,2018-11-16,0.0358,145.781,0.573,2018
0.0765,['Khalid'],0.596,229320,0.552,0,0.3339999999999999,0.104,-10.278,0,Better,76,2018-10-18,0.0969999999999999,97.949,0.1119999999999999,2018
0.172,['Fleetwood Mac'],0.652,166813,0.7509999999999999,0,0.000258,0.203,-8.541,1,Heroes Are Hard to Find (Single) - 2018 Remaster,32,2018-11-16,0.0279,99.355,0.922,2018
0.0531,['Travis Scott'],0.763,190557,0.628,0,0.0,0.114,-5.85,1,BUTTERFLY EFFECT,80,2018-08-03,0.05,140.958,0.193,2018
0.013,['Fleetwood Mac'],0.431,243907,0.889,0,2.01e-05,0.222,-5.546,1,Sad Angel - 2018 Remaster,31,2018-11-16,0.0349,161.145,0.8140000000000001,2018
0.0484,"['Future', 'Juice WRLD']",0.6559999999999999,141587,0.542,1,0.0,0.126,-7.358,1,Fine China,76,2018-10-19,0.3229999999999999,166.111,0.551,2018
0.0251,['TLC'],0.743,214400,0.675,0,0.000717,0.0685,-4.267,0,No Scrubs,39,2018-12-07,0.0953,92.909,0.59,2018
0.356,['Dan + Shay'],0.616,213387,0.4379999999999999,0,0.0,0.24,-5.968,1,Speechless,75,2018-06-22,0.0298,135.929,0.386,2018
0.632,['Fleetwood Mac'],0.6679999999999999,229560,0.7659999999999999,0,0.000541,0.108,-6.164,1,I Do - Edit; 2018 Remaster,31,2018-11-16,0.0293,120.339,0.813,2018
0.74,['Alec Benjamin'],0.652,169354,0.557,0,0.0,0.124,-5.714,0,Let Me Down Slowly,84,2018-11-16,0.0318,150.07299999999995,0.483,2018
0.356,['Fleetwood Mac'],0.664,165707,0.5489999999999999,0,0.0,0.321,-12.145,1,Remember Me - 2018 Remaster,31,2018-11-16,0.0289999999999999,125.428,0.935,2018
0.462,['Lil Mosey'],0.6990000000000001,165000,0.5579999999999999,1,0.0,0.1159999999999999,-7.622000000000001,1,Noticed,79,2018-10-19,0.0603,79.992,0.493,2018
0.239,['Fleetwood Mac'],0.591,227187,0.715,0,0.0069599999999999,0.3229999999999999,-8.406,1,Spare Me a Little of Your Love - 2018 Remaster,31,2018-11-16,0.0301,95.145,0.8270000000000001,2018
0.918,['Calum Scott'],0.331,204326,0.235,0,0.0,0.1369999999999999,-7.7,1,You Are The Reason,82,2018-03-09,0.0299,171.232,0.218,2018
0.0173,['Will Smith'],0.882,227933,0.8740000000000001,0,1.84e-06,0.152,-4.518,1,Gettin' Jiggy Wit It,36,2018-12-07,0.141,107.88,0.8420000000000001,2018
0.00534,['Cardi B'],0.95,183527,0.59,1,0.0,0.11,-6.507999999999999,0,Money,78,2018-10-23,0.29,130.003,0.2189999999999999,2018
0.1689999999999999,"['Camila Cabello', 'Young Thug']",0.745,214773,0.544,0,5.33e-05,0.12,-4.517,0,Havana (feat. Young Thug),36,2018-12-07,0.0303,104.985,0.422,2018
0.4429999999999999,"['Summer Walker', 'Drake']",0.6559999999999999,222374,0.4320000000000001,1,0.0,0.132,-9.481,0,Girls Need Love (with Drake) - Remix,77,2018-10-19,0.217,97.022,0.0897,2018
0.297,['Halsey'],0.752,201661,0.488,1,9.11e-06,0.0936,-7.05,1,Without Me,82,2018-10-04,0.0705,136.041,0.5329999999999999,2018
0.146,['Fleetwood Mac'],0.642,198200,0.7120000000000001,0,3.41e-05,0.15,-10.27,1,Love Is Dangerous - 2018 Remaster,29,2018-11-16,0.0285,112.75,0.826,2018
0.0165,['Drake'],0.912,238614,0.412,1,0.0126,0.104,-8.074,1,Nonstop,78,2018-06-29,0.123,154.983,0.423,2018
0.8,['Alessia Cara'],0.481,227693,0.267,0,0.0,0.249,-9.249,1,Out Of Love,79,2018-11-30,0.0339,117.64,0.1369999999999999,2018
0.992,['Max Richter'],0.362,89960,0.153,0,0.885,0.087,-29.361,1,Vladimir's Blues 2018,34,2018-05-11,0.0494,98.847,0.0386,2018
0.0169,['5 Seconds of Summer'],0.596,203418,0.8540000000000001,0,0.0,0.124,-5.114,0,Youngblood,81,2018-06-15,0.4629999999999999,120.274,0.152,2018
0.0068,['Ginuwine'],0.545,324800,0.647,0,0.000904,0.503,-8.079,0,Pony,38,2018-12-07,0.284,142.026,0.957,2018
0.1939999999999999,['Sheck Wes'],0.7290000000000001,183907,0.625,1,0.0098599999999999,0.248,-5.266,1,Mo Bamba,77,2018-10-05,0.0315,146.034,0.261,2018
0.0992,['Kesha'],0.758,199693,0.838,0,0.0,0.288,-2.713,0,TiK ToK,36,2018-12-07,0.122,120.029,0.711,2018
0.0394,['Key Glock'],0.828,131600,0.434,1,0.0,0.0806,-10.609000000000002,1,Gang Shit No Lame Shit,74,2018-11-23,0.301,115.071,0.38,2018
0.0199,"['Usher', 'Lil Jon', 'Ludacris']",0.645,250373,0.787,0,0.0,0.0418,-4.732,1,Yeah! (feat. Lil Jon & Ludacris),38,2018-12-07,0.26,105.043,0.5529999999999999,2018
0.607,['Jeremy Zucker'],0.795,181613,0.178,0,0.0,0.623,-11.991,1,comethru,81,2018-09-28,0.0574,93.982,0.608,2018
0.284,"['Shakira', 'Wyclef Jean']",0.778,218093,0.8240000000000001,0,0.0,0.405,-5.892,0,Hips Don't Lie (feat. Wyclef Jean),35,2018-12-07,0.0712,100.024,0.7559999999999999,2018
0.371,"['Lady Gaga', 'Bradley Cooper']",0.5720000000000001,215733,0.385,0,0.0,0.231,-6.362,1,Shallow,84,2018-10-05,0.0308,95.799,0.3229999999999999,2018
0.696,['The Longest Johns'],0.821,138507,0.44,0,0.0,0.225,-7.377999999999999,1,Wellerman,77,2018-06-07,0.271,96.563,0.8220000000000001,2018
0.258,['03 Greedo'],0.599,219834,0.32,1,0.0,0.106,-13.716,0,Substance,74,2018-03-09,0.0787,70.99600000000002,0.1969999999999999,2018
0.000616,['Juice WRLD'],0.523,244194,0.6779999999999999,1,0.0,0.142,-6.0710000000000015,1,I'll Be Fine,75,2018-12-10,0.0692,159.909,0.2769999999999999,2018
0.8390000000000001,['Calum Scott'],0.682,260285,0.173,0,3.26e-05,0.0983,-8.749,1,Dancing On My Own,82,2018-03-09,0.0314,112.663,0.236,2018
0.64,['Post Malone'],0.664,227533,0.667,1,1.22e-06,0.0753,-5.941,1,Candy Paint,76,2018-04-27,0.154,180.06400000000005,0.381,2018
0.648,['King Princess'],0.6,225133,0.535,1,4.7e-06,0.162,-7.0429999999999975,1,1950,77,2018-02-23,0.107,71.91199999999998,0.2689999999999999,2018
0.0891,['Drake'],0.585,210747,0.909,1,9.7e-05,0.119,-6.474,1,Nice For What,77,2018-06-29,0.0707,93.372,0.758,2018
0.964,['Joji'],0.5770000000000001,126312,0.387,1,0.705,0.208,-8.607000000000001,1,worldstar money (interlude),75,2018-02-14,0.2739999999999999,146.565,0.4589999999999999,2018
0.0364,['AJR'],0.4539999999999999,212374,0.66,1,0.0,0.181,-4.357,1,Burn The House Down,71,2018-09-21,0.168,184.353,0.568,2018
0.373,['Juice WRLD'],0.715,183703,0.574,1,0.0,0.174,-6.2360000000000015,1,Candles,75,2018-12-10,0.0817,157.0,0.337,2018
0.073,['Aminé'],0.754,121347,0.342,1,0.0,0.193,-8.677,0,REEL IT IN,76,2018-08-15,0.0991,128.981,0.423,2018
0.0739,['YNW Melly'],0.5429999999999999,231298,0.4920000000000001,1,0.0,0.11,-7.432,1,Mama Cry,76,2018-08-03,0.156,220.099,0.107,2018
0.6970000000000001,['Dean Lewis'],0.5529999999999999,196373,0.586,1,0.0,0.0813,-6.319,1,Be Alright,82,2018-06-29,0.0362,126.684,0.4429999999999999,2018
0.3879999999999999,['David Bowie'],0.424,211573,0.933,0,0.0261,0.981,-9.282,1,"Golden Years - Live '83, 2018 Remaster",23,2019-02-15,0.0682,112.046,0.355,2019
0.682,['Lauren Daigle'],0.494,274693,0.632,0,0.0,0.0869,-6.89,1,You Say,77,2018-09-07,0.0342,147.873,0.0797,2018
0.141,['House Beatz'],0.537,72000,0.887,0,0.3229999999999999,0.509,-3.687,0,New Year,30,2019-07-28,0.0366,120.081,0.4,2019
0.407,['A Boogie Wit da Hoodie'],0.7909999999999999,179449,0.5870000000000001,1,0.0,0.148,-5.075,0,Look Back at It,76,2018-12-21,0.0413,96.057,0.536,2018
0.816,"['015B', 'Benaddict']",0.532,272084,0.282,0,0.0,0.087,-8.001,1,Snow in Seoul,29,2019-02-27,0.0346,79.484,0.4270000000000001,2019
0.696,"['6LACK', 'J. Cole']",0.61,240342,0.4579999999999999,1,0.000103,0.0852,-11.336,1,Pretty Little Fears (feat. J. Cole),75,2018-09-14,0.36,192.099,0.246,2018
0.594,"['Josh Groban', 'Jennifer Nettles']",0.503,244382,0.635,0,0.0,0.968,-6.644,1,99 Years (with Jennifer Nettles) - Live from Madison Square Garden 2018,20,2019-03-15,0.0312,144.053,0.257,2019
0.0969,"['Kanye West', 'PARTYNEXTDOOR']",0.573,271387,0.545,1,0.0,0.3289999999999999,-4.247,0,Ghost Town,75,2018-06-01,0.0288,83.37799999999999,0.297,2018
0.0096,['NerdOut'],0.893,332069,0.7509999999999999,0,0.0,0.1669999999999999,-8.082,0,The 2018 Gaming Rap Up,20,2018-12-31,0.293,135.877,0.508,2018
0.00947,['Travis Scott'],0.487,270715,0.789,1,4.05e-06,0.1889999999999999,-3.69,1,STARGAZING,78,2018-08-03,0.044,150.007,0.0564,2018
0.0319,"['Calvin Harris', 'Dua Lipa']",0.753,209040,0.852,0,8.63e-06,0.3279999999999999,-4.0280000000000005,0,One Kiss,43,2018-12-07,0.138,124.023,0.586,2018
0.04,['Ariana Grande'],0.6990000000000001,205920,0.713,0,3.11e-06,0.294,-5.5070000000000014,0,no tears left to cry,80,2018-08-17,0.0594,121.993,0.354,2018
0.113,['The National'],0.337,322039,0.341,0,0.238,0.828,-20.224,1,Light Years - Live at Berkeley 9/24/18,23,2019-12-24,0.0978,131.499,0.287,2019
0.113,['Arizona Zervas'],0.8220000000000001,223000,0.575,1,0.0,0.106,-5.95,1,FML,77,2018-06-03,0.0934,100.087,0.616,2018
0.0616,['NTO'],0.363,376000,0.638,0,0.857,0.0716,-10.887,1,Trauma - 2018' Revision,32,2018-11-09,0.0453,180.00799999999995,0.174,2018
0.0233,['Ariana Grande'],0.602,197547,0.6579999999999999,1,6e-05,0.237,-5.934,1,God is a woman,80,2018-08-17,0.0558,145.031,0.268,2018
0.53,"['Crosby, Stills, Nash & Young']",0.564,174560,0.411,0,0.0,0.3339999999999999,-10.05,1,Teach Your Children - 2018 Remaster,20,2018-06-29,0.0265,77.643,0.639,2018
0.0813,"['Morgan Wallen', 'Florida Georgia Line']",0.589,197253,0.882,0,0.0,0.146,-3.039,1,Up Down (feat. Florida Georgia Line),72,2018-04-27,0.035,129.915,0.7929999999999999,2018
0.0263,['Giuseppe Ottaviani'],0.529,169714,0.996,0,0.926,0.161,-3.646,0,Till The Sunrise,33,2018-12-14,0.0406,139.999,0.539,2018
0.201,['Travis Scott'],0.7020000000000001,198408,0.708,1,0.0,0.118,-5.3660000000000005,0,CAN'T SAY,78,2018-08-03,0.0547,147.98,0.713,2018
